daily_limit_mins,current_session_mins,total_usage_today,addiction_level,time_of_day_hr,scroll_velocity_avg,session_depth_pages,next_interval_mins,interruption_type_id
240,39,44,5,10,21.265042675285656,38,10,7
45,79,93,1,13,25.918278715892477,8,1,20
300,107,147,3,17,23.151160977702393,19,1,19
180,50,134,3,9,17.929307131695342,32,9,4
240,30,87,10,8,24.111832394028056,39,12,5
45,97,174,5,19,19.392267088608072,39,1,20
90,167,228,1,1,9.13164906181455,25,3,20
180,55,125,8,0,16.573474628521872,9,1,8
150,57,147,9,23,20.298255146143397,21,1,8
180,8,300,10,19,12.619595718163634,8,3,20
30,152,201,4,19,13.62623022354503,3,1,20
240,155,250,10,11,15.364532693761152,25,2,20
180,29,234,2,15,14.19450277358147,6,8,16
90,105,8,7,21,22.472487484677785,30,3,17
30,89,40,8,6,23.32920550286526,37,1,20
240,52,400,9,9,10.535217852712421,13,4,19
180,132,189,8,23,10.517307667658075,24,3,20
240,125,353,5,21,12.321619269510778,20,1,20
30,175,54,9,11,18.614567653074886,38,3,18
120,121,80,7,2,14.453480634080073,33,2,20
300,93,300,6,3,14.90256739081433,37,1,20
120,156,83,6,2,13.937486725817449,24,1,20
60,16,52,2,4,17.680131066644897,13,36,4
300,8,46,7,22,8.964786164249041,8,38,2
300,59,166,9,10,25.644849192100807,30,7,5
90,46,122,1,5,17.433956400812036,13,4,19
90,120,228,5,4,10.20497745090693,27,1,20
240,31,416,2,11,14.262215468691771,7,6,20
180,112,68,5,1,13.297771721896833,8,1,19
120,18,242,5,20,21.126286046401912,9,7,20
150,38,14,9,8,22.715679324076405,26,7,4
60,64,49,7,13,3.167994171809525,35,3,14
150,97,134,4,6,17.186117555076514,3,1,16
240,155,303,2,21,13.664589392111377,25,1,20
300,64,326,5,6,22.319895418090795,34,1,20
60,144,193,2,11,18.121121207064085,27,1,19
240,122,116,4,8,18.44302052790202,19,3,18
60,40,128,5,3,10.38548182262824,26,2,20
45,49,75,4,3,17.94449149097041,29,1,20
120,53,165,9,10,12.265169814241798,13,2,20
90,48,169,1,6,12.514529376275108,36,5,20
120,79,133,2,8,17.463491711980726,32,2,20
150,98,68,3,20,20.04887957308719,23,4,15
60,50,154,3,0,14.892126667556049,17,1,20
30,146,173,8,3,16.60026284973174,21,2,20
90,126,57,2,10,15.235636401478265,4,2,16
150,40,182,7,22,9.714505816495231,28,1,18
45,80,145,8,2,10.111693796155766,2,1,20
45,57,45,8,2,18.151380668402332,34,1,20
30,156,56,10,0,17.587447987589755,16,1,20
300,176,280,8,7,21.39200394660469,37,1,19
60,112,215,6,6,12.021801487603838,11,5,20
45,141,123,2,2,9.704300866192824,33,1,20
90,162,250,10,14,10.767738022790226,12,2,20
150,89,76,7,13,22.080160307339337,5,4,14
30,40,59,3,0,13.657039936116162,39,1,20
300,176,11,6,20,12.551041707814752,39,3,20
300,80,130,9,14,12.877630428429892,34,2,15
240,156,7,5,18,17.917030268444833,19,1,20
150,169,78,7,7,10.67203908830891,5,3,19
90,168,204,1,2,21.286849643871577,6,2,20
45,2,115,10,23,13.49902684126678,28,2,20
240,172,193,6,8,13.524214788758004,15,3,20
180,26,270,2,15,12.461103160895156,34,9,18
90,42,15,7,17,29.585094780903272,38,6,3
60,4,185,2,23,11.693774152582334,29,7,20
150,50,240,8,17,15.503306964202675,37,3,19
30,169,85,2,19,13.75463719817615,29,3,19
45,93,170,8,11,18.11390094087556,30,1,20
180,176,103,1,10,11.006356999257559,32,1,19
60,117,172,6,2,8.629931193709597,6,4,20
30,114,85,8,19,24.72205292435249,26,1,20
45,179,90,4,9,20.004730823543085,2,1,19
300,128,362,2,22,20.3890067432898,11,2,20
180,150,134,10,5,15.458676364320207,13,2,20
180,115,249,5,1,19.119567345908187,31,1,20
240,150,314,6,5,14.795901785243078,1,1,20
240,8,207,10,1,23.940259430263854,5,29,6
300,55,305,1,13,8.418948473165056,14,4,16
45,34,39,3,9,14.324787504710802,7,20,4
240,24,92,8,10,18.24670382432425,19,21,4
240,178,378,2,10,12.350475999969339,32,1,19
120,108,174,4,10,7.83686732404344,20,1,19
120,162,216,3,0,14.972936723904292,26,1,20
90,170,260,4,9,20.319102512983896,31,2,20
120,50,161,5,18,17.325881023687046,4,1,20
45,16,151,10,5,17.140608107163235,32,1,20
45,43,1,2,18,13.566806715248223,4,14,3
120,100,161,1,21,18.686389862703397,15,1,20
60,77,105,3,22,21.019102296575394,2,1,19
30,146,170,10,12,14.824510814357883,37,1,20
300,49,394,5,3,6.997446266607083,30,5,20
45,176,132,4,10,20.297381416831445,30,1,20
45,81,17,2,18,6.9126614658274,26,2,14
90,94,133,5,3,14.04423592204968,36,1,20
45,77,32,3,12,20.215798125517516,38,4,15
180,2,86,1,2,13.016320348493926,35,56,4
30,93,78,2,20,15.187667900508758,10,2,18
45,82,222,2,17,21.0816923443449,16,1,20
120,21,12,10,1,18.888632608598048,17,17,6
45,78,114,4,22,14.001790613642552,9,1,19
300,109,408,5,12,15.62483584417408,29,1,19
90,39,230,6,11,13.655447443496776,5,1,20
300,144,32,2,21,16.232731600854056,4,3,19
30,147,195,3,4,8.35565056203513,29,1,20
30,23,88,10,8,10.862020667699927,22,1,20
30,85,170,8,20,19.414120415856697,5,1,19
90,52,64,2,4,14.546379475391435,4,1,7
300,86,70,5,20,13.331460778660682,18,3,15
240,81,103,8,3,19.74783630982801,28,1,18
180,176,35,10,10,11.026013880638937,26,2,19
30,123,192,3,15,13.907938992737895,38,1,20
60,90,216,1,19,11.127512644192823,35,1,20
300,156,14,7,13,21.38097500895655,5,3,20
300,134,222,2,19,9.941537413298612,22,5,19
120,24,188,5,13,12.38252677593482,24,4,20
150,153,183,10,20,4.088500541828786,6,1,20
150,34,224,1,12,15.705566696602894,15,9,18
90,69,267,6,15,14.55079863420153,7,1,20
30,116,105,10,15,11.17500717689341,15,1,19
120,3,107,8,14,7.27215341161264,39,43,2
30,144,114,4,11,22.333587721752227,31,3,19
30,151,189,9,10,11.337407685876304,33,1,19
120,56,222,4,19,12.373264870473474,16,1,20
120,93,147,10,10,22.790176486786493,11,3,20
180,166,68,5,8,14.494628706180524,10,3,20
45,150,58,1,7,7.225749561449117,27,1,20
150,169,215,3,6,19.34276923034701,11,2,20
45,176,58,6,1,17.017576349405473,23,4,20
120,28,264,1,18,24.088248250252477,1,9,20
90,148,13,9,4,7.9987834625950285,38,3,20
120,91,101,2,18,12.80790294532207,23,4,13
45,11,46,7,12,20.352765687893843,27,6,14
240,117,384,6,22,6.215583737499873,28,1,19
240,173,79,1,3,24.429241391220746,34,1,20
150,53,24,4,16,16.705576004673162,11,4,3
60,21,78,3,10,14.631316225670602,13,6,17
90,65,54,3,0,7.422792735769537,29,6,15
30,12,119,5,2,20.611833128196878,3,6,20
300,71,158,8,22,19.545202413936693,28,3,15
120,37,39,6,5,15.83927519914267,38,11,2
240,4,37,3,6,12.417924802745052,10,50,1
60,175,75,7,21,20.44075478682148,22,1,20
90,167,88,2,3,12.457699298509457,32,2,20
90,126,169,3,3,9.737367876573542,15,1,20
240,105,199,2,11,10.279205088355797,13,1,17
300,13,7,8,17,12.13230054095716,15,33,2
60,81,29,2,14,3.941993169712717,9,1,13
180,117,105,9,12,11.675626754969077,32,2,18
300,102,227,8,1,15.213399714738648,11,1,20
45,46,116,4,0,17.35352198522732,1,4,20
90,145,60,5,10,12.792440723254474,17,3,19
60,162,188,2,20,14.164230522327907,33,2,19
240,93,291,6,13,12.894986007368672,39,2,20
90,134,259,4,1,4.641627361785005,1,1,20
300,98,470,3,6,7.0023192668260865,14,1,19
30,38,139,9,2,15.383518316021577,38,1,20
30,69,118,7,6,25.955754170320674,13,1,18
90,52,258,4,11,10.897947966412428,27,1,18
60,128,225,9,3,13.575082445742979,17,1,20
60,149,65,7,13,6.503130437604916,32,1,20
45,39,106,8,10,11.781007358518472,7,2,20
45,111,77,7,12,16.21004207803375,2,1,20
240,119,198,1,19,13.434209740934548,35,3,18
30,96,54,8,23,21.879981989397265,5,1,20
240,34,380,1,19,15.25992317275721,3,8,19
60,174,110,10,5,14.446912077058784,11,3,19
45,10,122,2,3,16.617936902366182,3,5,20
300,114,126,7,12,17.426427317744114,9,2,20
120,121,83,3,20,9.922154944419727,11,2,19
120,101,93,6,4,16.759122786874133,30,2,20
150,93,98,4,11,9.55247269977102,21,2,17
90,145,44,4,9,17.114390219821765,6,2,19
180,172,292,7,10,16.31661329767423,23,2,19
180,22,38,1,8,14.397442814521611,36,36,1
300,158,371,10,3,15.938153825081878,32,1,20
150,9,136,7,5,15.537157230532662,39,35,4
30,115,89,8,0,15.602117580001604,13,2,20
300,52,181,5,3,2.6324694757285236,11,3,6
300,34,185,4,8,11.047270956845386,14,19,3
120,133,156,10,15,17.769135202111947,28,3,19
180,89,260,9,0,16.344492586754523,19,1,20
30,161,18,1,10,12.645395064442006,25,1,20
90,171,37,4,23,15.051396286121767,24,2,20
90,64,217,10,16,12.084589753818403,35,2,20
120,68,186,4,21,17.79411344144997,34,2,20
150,130,132,4,11,8.17694554587841,23,3,20
90,86,252,2,0,14.43279744095639,11,1,20
150,79,318,7,17,10.632269254236114,26,1,20
180,81,170,2,21,12.094550019827388,28,5,15
60,101,197,9,1,19.27076078175259,27,1,20
300,131,402,1,2,16.161067869121524,18,1,20
240,101,232,4,11,22.812805023566256,38,1,18
30,170,103,5,14,10.658976014474563,32,1,20
45,133,34,8,22,18.4664283716711,5,1,20
45,134,54,9,17,17.82432905730219,27,2,20
300,10,399,1,20,24.33930546890585,31,13,15
300,28,319,1,7,13.363208671169678,30,10,16
300,30,316,10,11,18.01841769181052,17,2,19
30,105,121,2,23,10.59403167306024,32,1,20
180,48,184,1,7,18.426580653028836,7,3,15
60,17,104,1,14,7.551332434982456,12,11,19
300,8,319,10,16,25.467842777717713,31,3,17
240,174,101,3,11,13.745624900843815,6,3,19
60,74,211,1,12,18.24380098372847,27,1,19
30,134,53,7,22,25.065258726417078,37,1,20
300,56,172,4,21,24.783494679241226,37,5,6
30,125,203,10,12,12.203838031537414,9,3,20
60,146,12,1,5,11.415153133885543,9,1,20
150,99,253,9,6,13.111525210549885,7,3,20
150,76,139,5,8,8.42988547032337,25,3,15
90,125,20,1,2,29.300550534189238,20,1,19
45,158,210,9,6,17.578379580335707,27,1,20
150,171,159,2,13,20.451633489230876,5,1,20
120,56,49,4,17,12.659135537973922,16,5,5
150,30,199,6,3,13.278277284058408,11,1,20
180,158,52,7,22,10.45097028610255,1,2,20
300,105,154,9,6,16.165106167653974,37,3,19
180,42,18,8,1,15.457214292823824,35,1,6
90,58,167,8,5,15.418873573151076,39,3,20
120,114,56,5,21,9.492367256014287,15,1,18
150,80,168,7,18,8.361215728079792,31,1,20
300,31,172,6,22,19.62128233494772,12,15,5
120,24,193,10,12,8.365035735061685,25,2,20
120,144,6,8,9,13.106672788223054,34,3,19
180,115,94,1,21,10.581292131991933,7,3,18
45,173,56,6,12,9.14208661413349,31,1,20
60,140,86,9,15,20.862723163691438,4,1,20
45,162,201,3,12,16.128280679656246,15,3,18
45,50,65,6,1,10.035991428281136,20,1,20
60,74,100,10,4,10.517907799840142,9,2,20
150,125,73,9,3,12.648665276146309,39,1,20
120,119,82,9,4,11.88932408594447,5,3,20
120,127,15,5,5,23.463963756257222,19,2,20
45,55,202,3,13,16.601212093377175,13,1,18
45,58,127,8,20,17.013044116696932,13,2,20
30,126,208,1,5,23.68234130861977,27,1,20
60,20,188,6,10,18.940636821084702,7,6,19
180,148,303,2,8,15.1044541415053,8,3,20
120,24,145,8,17,20.775975311408217,25,4,18
180,78,244,4,11,8.022403992202063,4,2,19
300,108,70,1,20,12.665471103497307,17,2,16
150,14,225,9,14,11.943492721853273,34,3,19
45,18,52,9,21,18.9091320944681,23,1,18
30,109,163,5,6,20.922321534169157,2,2,20
30,111,71,5,23,19.455599694067267,1,4,20
300,61,8,4,11,15.642444979872879,38,6,12
150,74,279,7,7,18.076654090317753,14,3,20
150,141,37,10,17,6.949208889087464,24,2,18
90,178,212,10,4,6.842809503146791,38,1,20
45,97,81,6,11,8.971177034690012,21,1,20
60,20,43,4,15,17.904211143964226,29,31,3
60,145,215,4,17,12.132764946581592,26,1,19
240,138,383,2,17,16.144175176764755,8,1,19
150,123,324,10,11,11.927107361160722,22,2,19
180,47,79,5,19,12.061715801213417,15,7,4
300,10,422,1,11,21.536278470008288,28,12,14
30,32,208,7,15,11.263058394003753,16,3,20
45,57,2,3,2,15.84363858558595,1,1,7
300,115,409,5,7,22.229334988037866,16,1,20
120,117,41,9,8,19.910721948768405,37,1,20
90,41,1,4,8,13.921717944172334,4,10,3
30,164,2,9,2,15.583621750573494,17,1,20
300,11,215,5,0,13.631026164956477,14,34,5
300,47,45,7,8,20.89757541847215,2,4,6
90,156,71,1,3,14.373338457214555,2,2,20
300,58,103,6,14,15.259027974804326,19,6,5
30,1,86,7,23,16.218348545656525,12,4,20
120,119,53,3,15,10.706322498284498,20,2,18
30,146,15,6,11,16.749961272215913,20,4,20
90,99,187,5,6,13.68363879865751,27,4,20
120,91,205,8,14,22.279524196705054,38,1,20
60,81,148,7,7,8.878850767413052,26,1,20
45,11,55,9,23,10.92651571690115,17,1,17
150,179,192,9,13,15.678251516974488,17,1,20
60,148,204,9,19,20.086964227395278,12,1,20
30,106,133,4,18,11.979211657828072,15,1,19
120,23,198,9,2,14.912099639953002,1,1,20
45,112,65,9,23,12.307004852902082,3,1,20
45,125,4,5,0,24.083071543678187,31,2,20
90,74,165,6,8,15.742060604268032,39,3,20
90,129,121,5,16,17.23210806610928,6,2,20
90,163,99,4,0,15.205048301761277,35,1,20
180,9,10,6,0,15.690582272627932,20,36,6
30,37,146,10,4,11.67448206721757,9,1,20
240,52,120,6,17,18.161529115848523,36,5,5
300,173,319,2,4,13.196209030898963,13,1,20
150,65,174,2,15,18.155652134144244,1,3,20
90,117,54,4,3,23.242927923157225,11,1,20
150,81,54,3,3,19.56813764262967,19,1,16
180,12,258,9,17,14.267051004066325,15,4,20
150,104,66,10,16,14.855832048325654,36,2,18
30,50,191,8,15,21.531323572913745,21,3,20
120,42,279,3,0,14.389913582702064,37,1,20
240,129,333,3,16,25.77636893945745,29,1,20
240,63,258,5,9,14.842574860645849,27,2,19
300,42,87,9,16,22.977342314757,38,6,4
90,121,145,2,19,18.073906958259347,21,1,18
150,178,186,10,10,13.200004981538374,2,3,19
180,158,339,5,7,23.071162128149012,8,1,20
120,111,196,7,10,19.65609677309447,17,3,20
240,126,73,7,7,24.068685506561113,3,2,20
60,141,205,6,19,4.938876088999969,21,1,20
240,137,318,6,1,24.489976448353772,18,1,20
120,14,124,8,2,17.43104297427907,33,3,18
30,1,157,9,17,10.55783046036688,31,7,19
150,18,274,8,18,9.539713127205708,22,6,19
45,168,130,10,22,10.594446430602211,14,1,20
180,58,223,8,19,6.724164221138619,19,1,20
300,64,163,9,18,17.422937910135794,14,1,13
60,113,223,7,5,22.908583346176464,35,1,20
90,137,83,8,9,5.709456020922209,2,1,20
90,42,220,7,22,17.871258817202047,22,1,17
90,16,43,5,19,9.859373326283979,21,35,2
60,129,141,10,5,12.123920845215485,26,1,20
120,8,292,5,23,16.481866834588974,14,6,20
300,139,296,2,22,17.668329459171648,31,1,20
240,68,21,10,16,18.06150073685551,24,3,15
45,111,180,9,21,8.568393139135907,38,1,20
300,157,190,10,11,13.822100107541193,35,1,20
45,118,21,10,10,13.062945697330388,12,1,20
180,28,221,4,15,14.132431208455234,16,6,18
120,100,123,2,13,17.088076279525474,28,1,20
180,82,123,1,20,28.588267554536266,27,6,13
120,3,293,2,12,25.787801756345985,28,14,18
150,20,306,2,1,12.468653613839635,38,8,20
240,95,379,2,3,12.802082643684383,11,1,20
30,149,99,10,10,12.982592014709441,16,1,20
30,160,15,7,9,15.88203068131813,5,4,20
120,70,212,2,3,24.396212935111933,35,2,20
30,38,48,6,1,25.773559040825525,27,1,20
60,166,17,7,15,14.823264341068242,34,1,19
300,4,67,2,10,17.819187345696058,28,50,1
180,104,182,7,2,14.64155915257543,2,2,20
150,46,230,9,11,12.46831540611701,2,1,20
240,163,112,10,4,13.312411491036428,39,1,20
240,16,273,6,19,14.777556632583291,26,4,16
150,11,122,10,22,7.0323834711146915,27,30,3
90,167,206,10,11,15.946968372614288,26,1,20
90,68,163,2,14,13.12455209196743,3,2,20
90,17,95,7,16,16.76746787310842,34,5,16
150,46,191,1,13,12.868714557484958,39,5,17
30,161,36,10,14,12.919406498258416,2,2,20
45,80,94,5,13,11.181268963962415,30,1,20
150,30,191,5,5,20.006029884285315,31,7,17
30,96,118,2,22,7.214837061861598,37,1,20
300,41,215,2,3,10.337434330744436,2,14,5
150,115,24,3,8,10.544422423963287,30,2,18
180,22,351,9,1,17.0529042885477,17,3,20
30,107,110,5,6,12.417490171672636,25,2,20
240,11,397,3,20,7.758091965309302,3,12,19
120,23,17,6,19,10.042328499533303,11,25,4
120,83,120,6,22,13.411253409541766,22,1,20
150,120,121,10,2,18.801513863367475,15,2,20
180,1,214,9,7,14.085423699019662,22,7,16
180,95,261,6,13,18.22443162844739,28,1,19
120,134,106,6,7,12.956720962575801,28,3,20
30,79,106,4,9,19.490761646459248,11,2,20
300,21,321,3,3,5.7615523870719265,26,7,18
150,96,208,2,23,21.482196412357105,25,1,20
300,54,329,5,1,15.382589092402869,17,1,20
90,139,51,6,2,18.00448638557691,9,2,20
45,25,65,4,21,13.217815866444957,24,8,18
60,163,195,1,0,10.825118775019195,35,1,20
90,49,46,10,9,12.441228895049793,8,5,5
240,159,132,2,9,21.66256253755571,27,3,20
60,31,191,8,19,18.13694353555867,13,1,17
240,176,287,6,6,14.840145962654534,29,1,20
150,30,125,9,20,8.775125882318191,32,12,5
90,19,250,3,12,8.837418056089573,20,8,20
180,66,172,3,12,16.3991441298054,8,6,13
120,40,54,1,9,21.5822502937773,9,18,2
120,139,202,2,22,20.543050297510497,15,1,20
300,83,329,5,12,22.20754873789197,31,1,20
60,26,222,2,11,14.713452614986489,12,7,20
90,174,15,1,9,30.54086061343891,21,4,20
120,93,125,6,0,10.358792610481661,33,1,20
30,90,170,6,0,14.42913782336605,32,1,20
180,8,246,6,19,10.05796850725378,24,9,17
240,12,75,9,4,23.203611151884434,3,25,5
150,155,151,4,11,16.94195670784031,28,1,19
300,51,190,4,16,18.130980951117987,14,5,6
60,28,130,1,0,20.51610883053634,2,2,20
45,74,111,3,1,15.030203847644032,27,2,20
120,35,214,9,21,19.858686667900592,4,3,20
300,71,364,8,14,14.047183371512265,28,1,20
30,102,83,4,17,20.433436625029092,11,2,17
30,45,95,10,16,13.116843603476138,25,1,18
60,15,114,8,18,21.038613748352294,23,6,20
60,64,86,5,12,18.408929484188313,39,1,19
120,122,103,4,20,20.830501826887204,6,2,18
90,8,50,3,4,15.172330872807184,24,44,3
150,173,31,8,9,13.327187387098638,2,2,20
240,15,384,9,16,11.523465171948029,39,5,19
240,40,346,4,20,19.529147435535812,27,2,20
90,25,197,10,7,15.905206406069121,22,1,20
30,159,199,9,10,11.513337244766308,23,2,20
180,161,99,10,20,23.832109494083717,23,2,20
150,147,123,7,12,19.407877719297026,20,5,20
120,178,13,7,6,15.392325339513656,12,1,19
90,97,99,7,3,11.753262097518974,28,1,20
150,98,131,1,0,9.319925587423423,38,3,17
240,51,331,5,10,9.793521290404072,10,3,20
150,11,151,5,7,18.25443353257326,29,10,14
60,107,207,3,3,19.090386390566582,34,2,20
300,173,95,10,18,16.845957727466793,9,2,20
60,65,121,3,5,12.138001295355306,16,1,20
90,108,252,6,2,18.475214933045255,4,1,20
120,35,56,2,18,13.15784521917899,8,22,3
45,97,71,8,4,14.154676105345409,22,1,20
45,142,174,5,20,12.086709937336268,22,1,18
150,38,315,3,9,9.570753933741827,15,1,20
45,41,176,10,21,11.627980794844234,20,1,19
30,3,70,4,11,22.0007195732928,11,11,20
240,39,78,8,6,18.141169043812695,26,4,5
30,83,70,3,6,16.53571025443829,31,1,20
150,59,85,4,3,12.309946267391666,36,2,6
30,128,105,5,17,14.932078764790786,16,1,20
240,78,173,10,8,9.368772739783564,2,1,17
120,58,136,7,12,13.425827584246237,18,1,18
60,50,161,7,11,17.406078380519098,11,1,19
120,95,104,2,20,17.6859522451284,9,2,16
30,7,208,9,8,16.77776165340011,22,3,20
30,141,14,2,2,10.885709604341912,7,1,20
90,99,224,8,13,11.560462806366777,12,2,20
300,31,318,4,10,16.168815664639528,10,5,15
300,109,417,2,1,23.945302724680403,19,1,20
30,111,136,4,11,9.492589448567145,5,1,20
60,138,129,3,8,15.31283234173347,10,1,20
90,168,23,6,18,5.412367052147955,8,1,18
45,125,28,3,3,13.237184807194513,34,1,20
180,107,171,4,14,15.658851790163078,37,1,17
60,82,112,1,14,32.1576677368156,14,1,20
30,5,17,4,2,18.033908530315706,36,45,3
30,66,190,4,10,5.536121648068615,33,2,19
60,141,17,2,21,6.566814255294172,30,1,20
150,171,154,9,22,18.879510092580663,6,1,19
90,173,123,1,3,12.671243374710624,15,1,20
30,175,191,9,14,21.443362051577495,26,3,20
180,118,242,2,2,16.398547216516583,37,1,20
45,56,142,9,17,22.56034328836278,18,1,20
120,130,181,2,14,25.261976202240803,15,1,18
240,25,40,10,21,19.717581937285647,3,15,4
180,175,90,3,13,14.129325938908622,16,4,18
240,23,347,6,22,16.658505764553436,33,5,18
150,15,100,4,22,14.587540777212714,20,38,3
180,110,351,5,5,24.265133149780493,33,1,20
300,57,109,9,17,4.863735785444845,22,5,6
150,8,32,9,15,18.345481589309053,31,32,2
300,78,255,10,16,15.34951617597969,33,4,17
45,120,116,5,15,17.83419109241983,2,1,20
45,10,194,1,18,18.77834944814586,12,13,20
45,58,149,8,22,17.886390112955553,15,1,20
150,142,189,7,10,13.345063083191274,1,1,20
45,11,68,9,21,18.920768095254285,28,4,20
60,34,143,5,13,20.2200606980769,38,3,20
240,69,309,5,20,5.348312551560117,8,1,20
240,53,75,7,18,11.544777411876083,30,6,3
90,70,16,9,4,15.105971412416418,11,2,17
300,130,24,8,4,13.132760410544062,37,1,20
240,47,275,5,10,10.565866339794496,38,4,17
30,57,12,5,17,13.045948120801249,23,5,5
240,15,6,10,13,16.53017385852611,11,26,3
30,103,171,9,13,23.213028892422805,2,1,20
90,96,30,6,16,19.465677003105377,32,2,16
150,47,89,1,2,20.860501227117773,18,11,4
180,138,225,7,1,19.285904582145335,32,2,20
90,128,15,3,21,16.31755381083443,28,1,19
240,63,186,7,11,15.550009143436009,33,7,12
240,128,307,10,18,12.904047444214095,29,2,19
300,149,390,1,12,17.35166527552379,38,1,20
150,29,259,10,3,12.99923662019051,17,2,20
90,46,202,6,7,23.112291770584115,25,1,20
45,88,143,9,13,14.809980723036723,22,2,20
180,80,8,6,10,21.06551732984549,6,2,15
60,157,86,5,11,19.389411203832893,26,1,20
60,145,24,2,8,13.007561504303077,9,1,20
60,139,94,1,9,23.058159380088096,6,1,20
90,54,29,3,7,8.697499893391209,29,6,5
45,81,149,1,11,22.12890515403162,33,1,20
120,116,271,10,1,12.141861838289024,7,1,20
60,5,154,3,7,12.370772384894035,25,7,19
120,40,87,1,9,14.498104936898077,19,17,4
180,28,333,4,14,25.37428999402504,17,6,19
300,112,328,1,20,13.68564161639742,14,1,19
45,121,147,4,12,15.903637646188342,15,1,18
300,145,219,8,10,20.7972489675986,3,1,19
150,7,143,8,0,16.05238320015657,21,33,4
150,76,33,7,14,17.705581678912687,26,1,15
60,170,236,3,0,8.157678445395645,29,1,20
300,30,400,9,6,19.573025431495704,22,1,20
90,92,44,10,1,13.145455049868907,11,1,19
120,96,42,8,22,29.10089631265356,23,1,15
60,164,71,1,22,13.988262443439083,32,1,20
120,52,74,5,5,9.262730656229413,12,3,5
240,84,280,10,11,20.65213693100259,27,1,20
240,90,369,1,8,13.400245986058406,17,1,19
240,101,253,6,16,20.421316754249116,27,2,20
150,150,303,5,16,14.635290854150515,24,1,20
30,135,111,6,22,23.346746066962773,35,2,20
150,9,266,1,9,12.3022530227923,20,13,17
180,21,343,7,14,14.017540347108396,7,4,18
300,143,318,8,1,17.67514523619201,8,1,20
